station,date,avgTemp,maxTemp,minTemp
KMCO,20020218,56,66,46
KMCO,20020219,60,73,46
KMCO,20020220,67,79,55
KMCO,20020221,72,81,64
KMCO,20020222,64,66,62
KMCO,20020223,58,62,52
KMCO,20020224,56,66,46
KMCO,20020225,60,73,48
KMCO,20020226,63,75,51
KMCO,20020227,51,61,39
KMCO,20020228,46,59,34
KMCO,20020301,54,64,45
KMCO,20020302,74,82,66
KMCO,20020303,72,84,57
KMCO,20020304,50,55,42
KMCO,20020305,50,62,37
KMCO,20020306,60,73,48
KMCO,20020307,64,73,55
KMCO,20020308,70,82,57
KMCO,20020309,72,82,62
KMCO,20020310,70,82,57
KMCO,20020311,66,79,54
KMCO,20020312,72,82,61
KMCO,20020313,70,81,59
KMCO,20020314,66,78,55
KMCO,20020315,70,84,57
KMCO,20020316,76,89,64
KMCO,20020317,76,87,66
KMCO,20020318,73,86,60
KMCO,20020319,74,84,63
KMCO,20020320,74,86,62
KMCO,20020321,74,84,63
KMCO,20020322,65,75,55
KMCO,20020323,64,75,52
KMCO,20020324,70,82,57
KMCO,20020325,74,86,61
KMCO,20020326,76,88,64
KMCO,20020327,73,84,62
KMCO,20020328,71,82,60
KMCO,20020329,73,86,60
KMCO,20020330,76,87,66
KMCO,20020331,76,87,64
KMCO,20020401,75,84,66
KMCO,20020402,75,86,64
KMCO,20020403,72,79,63
KMCO,20020404,72,84,59
KMCO,20020405,70,77,64
KMCO,20020406,66,77,55
KMCO,20020407,67,77,57
KMCO,20020408,70,82,57
KMCO,20020409,74,84,63
KMCO,20020410,74,84,63
KMCO,20020411,73,84,64
KMCO,20020412,67,71,63
KMCO,20020413,73,82,66
KMCO,20020414,71,80,64
KMCO,20020415,73,86,62
KMCO,20020416,74,84,66
KMCO,20020417,76,87,66
KMCO,20020418,75,86,64
KMCO,20020419,75,87,64
KMCO,20020420,76,90,62
KMCO,20020421,78,91,64
KMCO,20020422,78,91,66
KMCO,20020423,77,90,64
KMCO,20020424,76,86,66
KMCO,20020425,78,89,68
KMCO,20020426,79,91,68
KMCO,20020427,78,89,68
KMCO,20020428,77,89,66
KMCO,20020429,78,90,66
KMCO,20020430,80,93,70
KMCO,20020501,80,93,69
KMCO,20020502,78,93,64
KMCO,20020503,80,96,66
KMCO,20020504,82,95,71
KMCO,20020505,80,93,70
KMCO,20020506,80,90,72
KMCO,20020507,80,91,69
KMCO,20020508,78,91,64
KMCO,20020509,78,93,64
KMCO,20020510,79,91,68
KMCO,20020511,80,91,69
KMCO,20020512,80,91,69
KMCO,20020513,80,91,68
KMCO,20020514,76,88,66
KMCO,20020515,73,84,64
KMCO,20020516,76,87,66
KMCO,20020517,82,93,71
KMCO,20020518,82,93,71
KMCO,20020519,72,77,69
KMCO,20020520,72,80,64
KMCO,20020521,71,82,62
KMCO,20020522,72,81,64
KMCO,20020523,73,84,64
KMCO,20020524,72,84,63
KMCO,20020525,73,84,62
KMCO,20020526,75,88,64
KMCO,20020527,80,89,71
KMCO,20020528,80,89,71
KMCO,20020529,78,90,69
KMCO,20020530,81,93,69
KMCO,20020531,78,90,69
KMCO,20020601,78,91,66
KMCO,20020602,81,95,69
KMCO,20020603,84,97,73
KMCO,20020604,83,91,75
KMCO,20020605,82,91,75
KMCO,20020606,80,91,71
KMCO,20020607,80,90,72
KMCO,20020608,78,84,72
KMCO,20020609,80,88,72
KMCO,20020610,80,89,71
KMCO,20020611,78,86,73
KMCO,20020612,81,90,72
KMCO,20020613,81,93,71
KMCO,20020614,82,91,73
KMCO,20020615,81,87,75
KMCO,20020616,80,89,72
KMCO,20020617,78,87,69
KMCO,20020618,76,82,69
KMCO,20020619,78,86,71
KMCO,20020620,76,81,71
KMCO,20020621,76,84,71
KMCO,20020622,74,80,70
KMCO,20020623,78,86,71
KMCO,20020624,78,86,71
KMCO,20020625,76,81,72
KMCO,20020626,77,84,72
KMCO,20020627,80,86,73
KMCO,20020628,80,87,73
KMCO,20020629,80,88,73
KMCO,20020630,77,82,72
KMCO,20020701,77,84,72
KMCO,20020702,78,86,71
KMCO,20020703,80,88,73
KMCO,20020704,80,87,73
KMCO,20020705,80,88,72
KMCO,20020706,80,89,71
KMCO,20020707,80,89,72
KMCO,20020708,80,86,73
KMCO,20020709,78,82,75
KMCO,20020710,78,86,71
KMCO,20020711,78,88,71
KMCO,20020712,80,86,73
KMCO,20020713,78,84,73
KMCO,20020714,83,91,75
KMCO,20020715,84,93,75
KMCO,20020716,85,95,77
KMCO,20020717,86,96,75
KMCO,20020718,84,93,75
KMCO,20020719,83,93,75
KMCO,20020720,80,91,71
KMCO,20020721,79,89,71
KMCO,20020722,80,90,71
KMCO,20020723,82,91,75
KMCO,20020724,84,91,77
KMCO,20020725,84,93,75
KMCO,20020726,83,93,75
KMCO,20020727,84,93,75
KMCO,20020728,81,91,71
KMCO,20020729,83,93,75
KMCO,20020730,81,93,69
KMCO,20020731,83,91,75
KMCO,20020801,83,89,77
KMCO,20020802,78,86,73
KMCO,20020803,79,89,71
KMCO,20020804,82,91,73
KMCO,20020805,82,93,73
KMCO,20020806,85,93,77
KMCO,20020807,80,86,75
KMCO,20020808,79,88,71
KMCO,20020809,81,89,73
KMCO,20020810,80,88,72
KMCO,20020811,78,89,73
KMCO,20020812,80,89,72
KMCO,20020813,80,89,72
KMCO,20020814,80,88,72
KMCO,20020815,78,87,73
KMCO,20020816,82,91,75
KMCO,20020817,82,91,75
KMCO,20020818,82,93,73
KMCO,20020819,82,91,73
KMCO,20020820,80,87,73
KMCO,20020821,82,93,72
KMCO,20020822,80,87,73
KMCO,20020823,81,89,73
KMCO,20020824,82,93,72
KMCO,20020825,81,91,71
KMCO,20020826,80,88,73
KMCO,20020827,80,88,73
KMCO,20020828,82,90,73
KMCO,20020829,82,90,73
KMCO,20020830,80,88,73
KMCO,20020831,80,88,73
KMCO,20020901,83,91,75
KMCO,20020902,83,91,75
KMCO,20020903,83,91,75
KMCO,20020904,82,90,75
KMCO,20020905,81,90,73
KMCO,20020906,81,90,73
KMCO,20020907,81,89,75
KMCO,20020908,81,90,73
KMCO,20020909,82,90,75
KMCO,20020910,81,91,72
KMCO,20020911,77,82,73
KMCO,20020912,80,87,73
KMCO,20020913,82,90,75
KMCO,20020914,84,91,77
KMCO,20020915,84,91,77
KMCO,20020916,83,93,75
KMCO,20020917,83,91,75
KMCO,20020918,83,91,75
KMCO,20020919,83,91,75
KMCO,20020920,80,89,75
KMCO,20020921,82,89,75
KMCO,20020922,81,88,75
KMCO,20020923,80,88,73
KMCO,20020924,82,89,75
KMCO,20020925,82,89,75
KMCO,20020926,84,91,77
KMCO,20020927,83,91,75
KMCO,20020928,80,91,71
KMCO,20020929,80,88,75
KMCO,20020930,82,90,75
KMCO,20021001,82,90,75
KMCO,20021002,80,87,73
KMCO,20021003,79,88,71
KMCO,20021004,79,90,70
KMCO,20021005,80,90,71
KMCO,20021006,79,89,70
KMCO,20021007,80,90,69
KMCO,20021008,80,89,71
KMCO,20021009,81,89,73
KMCO,20021010,80,89,73
KMCO,20021011,82,93,72
KMCO,20021012,82,91,73
KMCO,20021013,79,91,69
KMCO,20021014,78,86,73
KMCO,20021015,76,84,70
KMCO,20021016,71,78,64
KMCO,20021017,70,79,62
KMCO,20021018,70,80,60
KMCO,20021019,71,84,60
KMCO,20021020,75,86,66
KMCO,20021021,80,89,72
KMCO,20021022,78,87,70
KMCO,20021023,79,87,72
KMCO,20021024,77,86,70
KMCO,20021025,76,87,66
KMCO,20021026,79,87,71
KMCO,20021027,80,89,70
KMCO,20021028,78,87,70
KMCO,20021029,80,88,71
KMCO,20021030,78,84,71
KMCO,20021031,74,80,68
KMCO,20021101,71,78,64
KMCO,20021102,70,79,61
KMCO,20021103,68,79,57
KMCO,20021104,74,84,63
KMCO,20021105,75,86,64
KMCO,20021106,71,82,60
KMCO,20021107,61,70,52
KMCO,20021108,66,77,55
KMCO,20021109,72,82,61
KMCO,20021110,76,86,66
KMCO,20021111,78,87,68
KMCO,20021112,78,87,69
KMCO,20021113,66,72,57
KMCO,20021114,63,73,53
KMCO,20021115,70,75,64
KMCO,20021116,67,70,64
KMCO,20021117,57,64,48
KMCO,20021118,54,64,43
KMCO,20021119,61,72,50
KMCO,20021120,68,77,59
KMCO,20021121,69,75,63
KMCO,20021122,63,71,54
KMCO,20021123,53,62,44
KMCO,20021124,60,73,46
KMCO,20021125,64,75,52
KMCO,20021126,64,73,55
KMCO,20021127,63,73,53
KMCO,20021128,60,68,50
KMCO,20021129,52,62,41
KMCO,20021130,54,70,39
KMCO,20021201,57,66,48
KMCO,20021202,56,69,43
KMCO,20021203,54,66,43
KMCO,20021204,67,79,55
KMCO,20021205,74,82,66
KMCO,20021206,58,66,50
KMCO,20021207,58,71,46
KMCO,20021208,64,75,54
KMCO,20021209,64,66,62
KMCO,20021210,70,77,62
KMCO,20021211,64,70,59
KMCO,20021212,60,64,57
KMCO,20021213,66,71,59
KMCO,20021214,55,60,48
KMCO,20021215,48,55,42
KMCO,20021216,52,63,41
KMCO,20021217,56,69,43
KMCO,20021218,64,75,54
KMCO,20021219,66,78,53
KMCO,20021220,62,70,53
KMCO,20021221,54,62,45
KMCO,20021222,56,68,45
KMCO,20021223,62,75,48
KMCO,20021224,69,77,61
KMCO,20021225,60,69,50
KMCO,20021226,50,59,41
KMCO,20021227,54,64,44
KMCO,20021228,52,62,42
KMCO,20021229,52,66,37
KMCO,20021230,56,73,39
KMCO,20021231,68,79,57
KMCO,20030101,66,75,57
KMCO,20030102,62,72,53
KMCO,20030103,55,64,45
KMCO,20030104,47,57,37
KMCO,20030105,50,63,37
KMCO,20030106,54,68,41
KMCO,20030107,48,57,39
KMCO,20030108,48,63,33
KMCO,20030109,58,70,46
KMCO,20030110,62,75,50
KMCO,20030111,57,64,48
KMCO,20030112,52,60,45
KMCO,20030113,56,62,50
KMCO,20030114,54,63,45
KMCO,20030115,52,64,41
KMCO,20030116,58,71,44
KMCO,20030117,51,59,42
KMCO,20030118,43,51,35
KMCO,20030119,46,57,35
KMCO,20030120,51,68,34
KMCO,20030121,56,72,41
KMCO,20030122,64,75,53
KMCO,20030123,50,64,36
KMCO,20030124,36,43,28
KMCO,20030125,48,62,34
KMCO,20030126,56,68,44
KMCO,20030127,52,62,43
KMCO,20030128,52,66,39
KMCO,20030129,60,72,48
KMCO,20030130,62,75,48
KMCO,20030131,64,75,52
KMCO,20030201,59,68,48
KMCO,20030202,58,71,44
KMCO,20030203,59,75,43
KMCO,20030204,65,75,55
KMCO,20030205,56,66,46
KMCO,20030206,62,78,46
KMCO,20030207,64,72,57
KMCO,20030208,54,57,51
KMCO,20030209,54,57,51
KMCO,20030210,66,75,55
KMCO,20030211,58,69,48
KMCO,20030212,56,69,44
KMCO,20030213,56,68,45
KMCO,20030214,60,73,46
KMCO,20030215,67,81,53
KMCO,20030216,74,84,64
KMCO,20030217,64,75,53
KMCO,20030218,60,69,51
KMCO,20030219,64,78,50
KMCO,20030220,72,82,62
KMCO,20030221,73,82,64
KMCO,20030222,78,88,66
KMCO,20030223,63,71,53
KMCO,20030224,64,77,50
KMCO,20030225,66,77,55
KMCO,20030226,70,81,60
KMCO,20030227,72,79,64
KMCO,20030228,66,70,62
KMCO,20030301,71,80,62
KMCO,20030302,72,81,64
KMCO,20030303,62,68,57
KMCO,20030304,68,78,59
KMCO,20030305,76,87,66
KMCO,20030306,78,89,68
KMCO,20030307,77,88,66
KMCO,20030308,71,78,64
KMCO,20030309,76,87,66
KMCO,20030310,70,79,62
KMCO,20030311,70,82,59
KMCO,20030312,73,82,64
KMCO,20030313,78,86,69
KMCO,20030314,72,82,61
KMCO,20030315,72,80,64
KMCO,20030316,70,77,62
KMCO,20030317,72,80,64
KMCO,20030318,74,84,63
KMCO,20030319,78,88,69
KMCO,20030320,80,90,71
KMCO,20030321,75,79,71
KMCO,20030322,76,82,69
KMCO,20030323,63,66,60
KMCO,20030324,67,75,59
KMCO,20030325,66,78,55
KMCO,20030326,70,80,61
KMCO,20030327,72,80,64
KMCO,20030328,72,82,62
KMCO,20030329,73,84,62
KMCO,20030330,64,73,54
KMCO,20030331,52,60,45
KMCO,20030401,56,68,44
KMCO,20030402,62,73,50
KMCO,20030403,66,77,54
KMCO,20030404,71,82,60
KMCO,20030405,72,84,61
KMCO,20030406,74,84,64
KMCO,20030407,80,88,71
KMCO,20030408,79,88,71
KMCO,20030409,73,84,64
KMCO,20030410,60,66,55
KMCO,20030411,60,69,51
KMCO,20030412,64,80,48
KMCO,20030413,67,82,52
KMCO,20030414,68,84,54
KMCO,20030415,71,82,61
KMCO,20030416,70,80,63
KMCO,20030417,72,84,62
KMCO,20030418,73,84,64
KMCO,20030419,72,81,64
KMCO,20030420,73,84,64
KMCO,20030421,73,84,64
KMCO,20030422,76,87,66
KMCO,20030423,71,81,62
KMCO,20030424,72,84,60
KMCO,20030425,76,89,64
KMCO,20030426,72,82,64
KMCO,20030427,72,84,60
KMCO,20030428,74,84,64
KMCO,20030429,76,84,69
KMCO,20030430,75,87,66
KMCO,20030501,75,82,69
KMCO,20030502,76,87,66
KMCO,20030503,80,89,70
KMCO,20030504,79,90,69
KMCO,20030505,80,91,69
KMCO,20030506,82,91,73
KMCO,20030507,81,91,72
KMCO,20030508,82,91,73
KMCO,20030509,82,93,72
KMCO,20030510,82,93,73
KMCO,20030511,83,93,73
KMCO,20030512,80,93,70
KMCO,20030513,79,89,68
KMCO,20030514,78,91,64
KMCO,20030515,78,90,66
KMCO,20030516,80,91,70
KMCO,20030517,82,93,72
KMCO,20030518,82,93,73
KMCO,20030519,83,93,73
KMCO,20030520,80,89,73
KMCO,20030521,78,86,70
KMCO,20030522,76,84,69
KMCO,20030523,75,80,70
KMCO,20030524,78,89,68
KMCO,20030525,80,90,69
KMCO,20030526,80,91,70
KMCO,20030527,80,91,71
KMCO,20030528,80,89,72
KMCO,20030529,76,87,66
KMCO,20030530,78,90,69
KMCO,20030531,80,90,70
KMCO,20030601,80,90,71
KMCO,20030602,81,91,70
KMCO,20030603,78,90,70
KMCO,20030604,78,88,71
KMCO,20030605,79,88,71
KMCO,20030606,81,91,72
KMCO,20030607,82,91,73
KMCO,20030608,80,88,73
KMCO,20030609,78,86,73
KMCO,20030610,81,91,73
KMCO,20030611,82,91,73
KMCO,20030612,83,91,75
KMCO,20030613,82,91,73
KMCO,20030614,82,93,73
KMCO,20030615,82,91,73
KMCO,20030616,83,93,75
KMCO,20030617,84,90,77
KMCO,20030618,82,90,75
KMCO,20030619,76,79,73
KMCO,20030620,76,80,73
KMCO,20030621,80,87,73
KMCO,20030622,76,82,71
KMCO,20030623,79,87,71
KMCO,20030624,78,88,70
KMCO,20030625,78,87,70
KMCO,20030626,80,89,70
KMCO,20030627,81,90,73
KMCO,20030628,80,88,72
KMCO,20030629,80,90,70
KMCO,20030630,84,91,77
KMCO,20030701,82,91,75
KMCO,20030702,81,90,73
KMCO,20030703,80,89,73
KMCO,20030704,82,91,73
KMCO,20030705,82,91,73
KMCO,20030706,84,93,77
KMCO,20030707,82,93,73
KMCO,20030708,85,96,75
KMCO,20030709,85,95,77
KMCO,20030710,83,93,73
KMCO,20030711,84,93,77
KMCO,20030712,82,91,73
KMCO,20030713,80,88,73
KMCO,20030714,81,91,73
KMCO,20030715,80,88,73
KMCO,20030716,78,84,73
KMCO,20030717,82,91,72
KMCO,20030718,81,93,71
KMCO,20030719,82,93,72
KMCO,20030720,82,90,73
KMCO,20030721,84,93,75
KMCO,20030722,82,91,73
KMCO,20030723,82,91,73
KMCO,20030724,82,93,73
KMCO,20030725,79,89,69
KMCO,20030726,80,89,72
KMCO,20030727,83,91,75
KMCO,20030728,82,91,73
KMCO,20030729,81,93,71
KMCO,20030730,81,91,72
KMCO,20030731,81,93,71
KMCO,20030801,81,91,73
KMCO,20030802,78,86,71
KMCO,20030803,80,88,73
KMCO,20030804,80,91,71
KMCO,20030805,82,91,73
KMCO,20030806,83,91,75
KMCO,20030807,81,90,73
KMCO,20030808,80,89,73
KMCO,20030809,80,88,73
KMCO,20030810,77,84,72
KMCO,20030811,78,84,73
KMCO,20030812,82,91,73
KMCO,20030813,82,91,75
KMCO,20030814,80,88,73
KMCO,20030815,81,89,75
KMCO,20030816,81,91,73
KMCO,20030817,82,91,73
KMCO,20030818,82,91,73
KMCO,20030819,81,89,72
KMCO,20030820,78,88,71
KMCO,20030821,78,87,73
KMCO,20030822,80,89,73
KMCO,20030823,80,88,73
KMCO,20030824,82,91,73
KMCO,20030825,81,89,75
KMCO,20030826,81,88,75
KMCO,20030827,83,91,75
KMCO,20030828,82,89,75
KMCO,20030829,82,90,75
KMCO,20030830,83,91,75
KMCO,20030831,82,91,75
KMCO,20030901,82,91,75
KMCO,20030902,82,89,75
KMCO,20030903,81,89,75
KMCO,20030904,78,86,73
KMCO,20030905,80,84,75
KMCO,20030906,80,87,73
KMCO,20030907,80,88,73
KMCO,20030908,78,86,73
KMCO,20030909,80,88,73
KMCO,20030910,80,90,72
KMCO,20030911,78,87,71
KMCO,20030912,78,89,69
KMCO,20030913,80,89,72
KMCO,20030914,81,91,73
KMCO,20030915,80,89,73
KMCO,20030916,80,90,73
KMCO,20030917,80,86,73
KMCO,20030918,79,90,69
KMCO,20030919,82,91,73
KMCO,20030920,83,91,77
KMCO,20030921,82,91,75
KMCO,20030922,82,91,73
KMCO,20030923,80,88,73
KMCO,20030924,81,91,72
KMCO,20030925,80,91,68
KMCO,20030926,76,82,69
KMCO,20030927,78,86,72
KMCO,20030928,82,88,73
KMCO,20030929,74,79,71
KMCO,20030930,76,82,70
KMCO,20031001,75,79,70
KMCO,20031002,74,81,68
KMCO,20031003,76,84,69
KMCO,20031004,78,87,70
KMCO,20031005,78,87,70
KMCO,20031006,79,88,71
KMCO,20031007,76,87,69
KMCO,20031008,78,88,69
KMCO,20031009,78,86,71
KMCO,20031010,77,82,72
KMCO,20031011,80,87,73
KMCO,20031012,80,87,73
KMCO,20031013,82,91,75
KMCO,20031014,80,88,75
KMCO,20031015,70,78,61
KMCO,20031016,70,82,57
KMCO,20031017,76,82,69
KMCO,20031018,74,84,66
KMCO,20031019,74,82,66
KMCO,20031020,74,80,69
KMCO,20031021,75,84,66
KMCO,20031022,76,87,64
KMCO,20031023,75,84,64
KMCO,20031024,72,87,59
KMCO,20031025,75,86,66
KMCO,20031026,78,86,71
KMCO,20031027,76,86,66
KMCO,20031028,74,80,69
KMCO,20031029,68,77,60
KMCO,20031030,70,82,59
KMCO,20031031,74,82,66
KMCO,20031101,75,84,66
KMCO,20031102,75,84,66
KMCO,20031103,80,86,73
KMCO,20031104,80,86,73
KMCO,20031105,78,86,71
KMCO,20031106,76,80,71
KMCO,20031107,78,84,71
KMCO,20031108,76,84,69
KMCO,20031109,73,77,69
KMCO,20031110,74,80,69
KMCO,20031111,73,80,66
KMCO,20031112,73,82,64
KMCO,20031113,72,82,60
KMCO,20031114,64,75,52
KMCO,20031115,66,78,55
KMCO,20031116,68,79,57
KMCO,20031117,70,80,61
KMCO,20031118,75,84,66
KMCO,20031119,67,73,60
KMCO,20031120,64,73,54
KMCO,20031121,65,77,53
KMCO,20031122,68,78,57
KMCO,20031123,68,78,59
KMCO,20031124,68,81,55
KMCO,20031125,67,72,62
KMCO,20031126,70,79,62
KMCO,20031127,71,80,62
KMCO,20031128,70,82,53
KMCO,20031129,50,57,43
KMCO,20031130,57,70,44
KMCO,20031201,62,71,52
KMCO,20031202,62,75,50
KMCO,20031203,63,75,51
KMCO,20031204,70,79,60
KMCO,20031205,66,72,59
KMCO,20031206,50,55,45
KMCO,20031207,52,64,41
KMCO,20031208,58,70,46
KMCO,20031209,63,73,53
KMCO,20031210,65,73,57
KMCO,20031211,56,63,48
KMCO,20031212,58,70,46
KMCO,20031213,65,75,55
KMCO,20031214,62,69,55
KMCO,20031215,53,62,44
KMCO,20031216,62,75,48
KMCO,20031217,56,69,43
KMCO,20031218,51,61,41
KMCO,20031219,52,60,44
KMCO,20031220,46,54,37
KMCO,20031221,50,62,37
KMCO,20031222,58,70,46
KMCO,20031223,64,75,54
KMCO,20031224,66,78,52
KMCO,20031225,56,63,48
KMCO,20031226,60,71,50
KMCO,20031227,60,72,48
KMCO,20031228,60,73,48
KMCO,20031229,65,75,55
KMCO,20031230,67,79,55
KMCO,20031231,70,80,60
KMCO,20040101,68,78,57
KMCO,20040102,68,79,57
KMCO,20040103,68,80,57
KMCO,20040104,69,81,57
KMCO,20040105,68,79,57
KMCO,20040106,66,77,54
KMCO,20040107,52,59,44
KMCO,20040108,56,70,43
KMCO,20040109,60,73,48
KMCO,20040110,52,64,39
KMCO,20040111,50,62,39
KMCO,20040112,56,69,43
KMCO,20040113,54,64,44
KMCO,20040114,57,69,45
KMCO,20040115,60,73,48
KMCO,20040116,58,69,46
KMCO,20040117,60,75,45
KMCO,20040118,65,71,59
KMCO,20040119,60,66,54
KMCO,20040120,52,61,44
KMCO,20040121,57,69,45
KMCO,20040122,56,66,46
KMCO,20040123,55,64,46
KMCO,20040124,53,69,37
KMCO,20040125,60,75,45
KMCO,20040126,68,81,55
KMCO,20040127,66,77,53
KMCO,20040128,52,61,43
KMCO,20040129,52,66,37
KMCO,20040130,58,64,52
KMCO,20040131,58,62,53
KMCO,20040201,64,70,59
KMCO,20040202,64,73,55
KMCO,20040203,62,71,53
KMCO,20040204,64,73,55
KMCO,20040205,70,82,59
KMCO,20040206,75,84,66
KMCO,20040207,60,71,48
KMCO,20040208,48,57,39
KMCO,20040209,63,73,53
KMCO,20040210,66,78,55
KMCO,20040211,67,75,59
KMCO,20040212,71,82,60
KMCO,20040213,62,68,57
KMCO,20040214,66,75,57
KMCO,20040215,64,73,55
KMCO,20040216,57,68,46
KMCO,20040217,54,59,46
KMCO,20040218,50,60,41
KMCO,20040219,52,68,37
KMCO,20040220,58,73,43
KMCO,20040221,70,80,60
KMCO,20040222,68,78,57
KMCO,20040223,68,80,55
KMCO,20040224,70,78,62
KMCO,20040225,64,68,60
KMCO,20040226,62,72,51
KMCO,20040227,48,51,44
KMCO,20040228,55,68,42
KMCO,20040301,67,77,57
KMCO,20040302,72,81,64
KMCO,20040303,70,80,60
KMCO,20040304,71,80,62
KMCO,20040305,73,82,64
KMCO,20040306,74,86,62
KMCO,20040307,73,82,64
KMCO,20040308,62,70,55
KMCO,20040309,59,70,48
KMCO,20040310,56,64,48
KMCO,20040311,58,71,45
KMCO,20040312,62,75,50
KMCO,20040313,64,78,50
KMCO,20040314,67,79,55
KMCO,20040315,70,78,61
KMCO,20040316,69,72,64
KMCO,20040317,68,78,59
KMCO,20040318,67,80,54
KMCO,20040319,70,84,57
KMCO,20040320,70,81,60
KMCO,20040321,68,82,53
KMCO,20040322,62,72,51
KMCO,20040323,60,71,48
KMCO,20040324,63,73,53
KMCO,20040325,69,77,61
KMCO,20040326,72,79,64
KMCO,20040327,71,81,61
KMCO,20040328,70,82,57
KMCO,20040329,68,78,57
KMCO,20040330,67,81,53
KMCO,20040331,70,81,60
KMCO,20040401,61,69,52
KMCO,20040402,62,72,51
KMCO,20040403,65,75,52
KMCO,20040404,64,75,52
KMCO,20040405,66,77,55
KMCO,20040406,66,81,52
KMCO,20040407,70,82,57
KMCO,20040408,72,84,60
KMCO,20040409,74,84,64
KMCO,20040410,74,87,62
KMCO,20040411,76,88,64
KMCO,20040412,72,81,64
KMCO,20040413,70,78,60
KMCO,20040414,58,68,50
KMCO,20040415,62,75,52
KMCO,20040416,62,77,50
KMCO,20040417,68,79,57
KMCO,20040418,68,80,57
KMCO,20040419,70,81,60
KMCO,20040420,68,82,55
KMCO,20040421,68,82,57
KMCO,20040422,74,84,64
KMCO,20040423,74,86,63
KMCO,20040424,73,84,62
KMCO,20040425,75,84,66
KMCO,20040426,76,88,64
KMCO,20040427,70,77,63
KMCO,20040428,68,82,55
KMCO,20040429,72,82,64
KMCO,20040430,76,84,69
KMCO,20040501,80,90,71
KMCO,20040502,79,91,69
KMCO,20040503,72,75,69
KMCO,20040504,72,80,62
KMCO,20040505,69,81,57
KMCO,20040506,70,86,57
KMCO,20040507,74,87,62
KMCO,20040508,74,86,61
KMCO,20040509,73,84,62
KMCO,20040510,73,84,64
KMCO,20040511,77,88,70
KMCO,20040512,78,87,70
KMCO,20040513,77,86,68
KMCO,20040514,75,86,66
KMCO,20040515,76,86,68
KMCO,20040516,76,86,68
KMCO,20040517,78,87,69
KMCO,20040518,76,86,66
KMCO,20040519,77,89,66
KMCO,20040520,76,89,64
KMCO,20040521,76,90,64
KMCO,20040522,77,90,66
KMCO,20040523,78,90,66
KMCO,20040524,78,91,66
KMCO,20040525,78,91,64
KMCO,20040526,80,95,66
KMCO,20040527,82,95,68
KMCO,20040528,82,95,70
KMCO,20040529,80,96,66
KMCO,20040530,82,96,68
KMCO,20040531,84,98,72
KMCO,20040601,84,98,71
KMCO,20040602,84,97,72
KMCO,20040603,83,96,70
KMCO,20040604,80,93,69
KMCO,20040605,76,84,68
KMCO,20040606,80,91,69
KMCO,20040607,79,91,69
KMCO,20040608,80,90,72
KMCO,20040609,81,90,73
KMCO,20040610,80,90,71
KMCO,20040611,81,91,71
KMCO,20040612,82,93,73
KMCO,20040613,85,93,77
KMCO,20040614,82,91,73
KMCO,20040615,82,91,73
KMCO,20040616,83,91,75
KMCO,20040617,82,90,75
KMCO,20040618,82,90,75
KMCO,20040619,83,93,75
KMCO,20040620,84,96,75
KMCO,20040621,83,93,73
KMCO,20040622,83,93,73
KMCO,20040623,84,95,73
KMCO,20040624,83,95,73
KMCO,20040625,83,93,73
KMCO,20040626,83,96,73
KMCO,20040627,82,93,73
KMCO,20040628,83,93,73
KMCO,20040629,82,93,72
KMCO,20040630,82,93,73
KMCO,20040701,83,93,73
KMCO,20040702,81,93,69
KMCO,20040703,82,93,73
KMCO,20040704,83,93,73
KMCO,20040705,83,93,73
KMCO,20040706,85,96,75
KMCO,20040707,82,91,73
KMCO,20040708,81,93,71
KMCO,20040709,84,93,75
KMCO,20040710,83,95,73
KMCO,20040711,82,93,71
KMCO,20040712,80,91,71
KMCO,20040713,82,93,73
KMCO,20040714,84,95,75
KMCO,20040715,83,93,75
KMCO,20040716,82,90,75
KMCO,20040717,82,91,73
KMCO,20040718,80,87,75
KMCO,20040719,78,82,73
KMCO,20040720,78,82,75
KMCO,20040721,83,93,73
KMCO,20040722,83,93,73
KMCO,20040723,83,93,73
KMCO,20040724,82,93,73
KMCO,20040725,83,93,75
KMCO,20040726,83,93,73
KMCO,20040727,82,93,73
KMCO,20040728,81,91,73
KMCO,20040729,82,91,75
KMCO,20040730,83,91,75
KMCO,20040731,82,91,75
KMCO,20040801,80,87,73
KMCO,20040802,84,90,77
KMCO,20040803,82,91,77
KMCO,20040804,82,89,75
KMCO,20040805,83,91,75
KMCO,20040806,84,91,77
KMCO,20040807,81,90,73
KMCO,20040808,82,89,75
KMCO,20040809,83,91,75
KMCO,20040810,83,93,75
KMCO,20040811,83,93,75
KMCO,20040812,81,89,75
KMCO,20040813,76,84,71
KMCO,20040814,81,89,73
KMCO,20040815,82,91,73
KMCO,20040816,82,91,73
KMCO,20040817,83,91,75
KMCO,20040818,82,91,73
KMCO,20040819,82,91,73
KMCO,20040820,85,93,77
KMCO,20040821,80,91,71
KMCO,20040822,80,90,73
KMCO,20040823,80,91,72
KMCO,20040824,80,88,73
KMCO,20040825,82,89,75
KMCO,20040826,82,93,73
KMCO,20040827,84,93,75
KMCO,20040828,82,91,73
KMCO,20040829,82,91,75
KMCO,20040830,83,91,75
KMCO,20040831,84,93,75
KMCO,20040901,82,93,73
KMCO,20040902,84,91,77
KMCO,20040903,84,91,77
KMCO,20040904,81,88,75
KMCO,20040905,76,78,75
KMCO,20040906,78,82,75
