Date,Open,High,Low,Close,Volume
10/2/2013,469.66,471.71,467.71,471.7,"7,600,833"
10/3/2013,470.8,470.8,465.96,467.26,"7,991,748"
10/4/2013,467.19,471.69,466.96,471.63,"6,004,974"
10/7/2013,470.24,470.42,467.26,468.18,"6,443,893"
10/8/2013,468.33,468.75,462.48,462.54,"7,260,469"
10/9/2013,462.92,463.83,459.46,461.36,"8,257,782"
10/10/2013,462.49,471.33,462.46,471.33,"7,981,139"
10/11/2013,470.71,474.23,470.01,474.22,"7,931,089"
10/14/2013,472.87,476.64,471.88,476.49,"5,990,385"
10/15/2013,475.51,476.64,472.43,472.77,"6,188,481"
10/16/2013,473.92,481.16,473.92,481,"6,757,201"
10/17/2013,480.17,484.81,478.47,484.58,"7,302,583"
10/18/2013,485.06,486.28,483.59,486.22,"10,302,204"
10/21/2013,486.46,487.92,485.19,487.07,"5,578,215"
10/22/2013,487.78,490.74,487.78,488.6,"7,444,818"
10/23/2013,487.91,487.91,482.48,484.41,"6,365,725"
10/24/2013,484.57,487.54,484.57,486.7,"10,574,950"
10/25/2013,486.77,487.46,484.15,485.04,"6,778,557"
10/28/2013,484.92,486.17,484.38,485.24,"8,166,296"
10/29/2013,486.37,487.37,485.41,487.34,"6,240,895"
10/30/2013,487.26,487.9,483.7,485.5,"6,548,253"
10/31/2013,485.42,485.76,482.68,482.68,"10,123,084"
11/1/2013,483.13,483.44,481.41,482.83,"7,851,797"
11/4/2013,483.65,484.62,482.65,484.26,"5,244,909"
11/5/2013,483.77,484.87,482.09,483.34,"5,804,730"
11/6/2013,484.78,488.22,484.78,488.15,"5,677,974"
11/7/2013,488.68,489.61,484.42,484.67,"8,081,566"
11/8/2013,484.75,490.74,484.75,490.71,"6,349,116"
11/11/2013,490.7,491.9,490.41,491.37,"5,701,642"
11/12/2013,490.03,490.52,484.8,486.39,"7,712,684"
11/13/2013,485.39,491.17,485.3,491.17,"7,175,882"
11/14/2013,491.65,495.72,491.09,495.48,"5,685,523"
11/15/2013,495.45,496.04,493.83,495.98,"6,679,580"
11/18/2013,496.28,496.78,493.44,493.99,"5,525,866"
11/19/2013,493.84,494.48,492.35,492.93,"5,187,541"
11/20/2013,493.38,494.16,490.2,491.21,"5,364,298"
11/21/2013,492.3,499.62,492.3,498.94,"6,224,914"
11/22/2013,498.84,503.23,498.63,503.01,"4,530,207"
11/25/2013,503.49,504.64,502.82,503.33,"5,206,398"
11/26/2013,503.27,505.37,502.96,503.8,"5,932,356"
11/27/2013,504.13,505.6,503.52,504.6,"4,803,451"
11/29/2013,505.38,506.99,502.59,502.86,"4,028,013"
12/2/2013,502.69,503.1,497.84,499.12,"7,214,564"
12/3/2013,498.03,499.32,494.64,497.04,"7,151,632"
12/4/2013,495.95,498.25,489.97,494.4,"6,772,888"
12/5/2013,494.16,494.38,490.4,491.2,"6,867,407"
12/6/2013,492.59,499.05,492.59,498.44,"6,017,688"
12/9/2013,498.84,499.66,497.45,498.31,"6,062,528"
12/10/2013,497.24,498.46,495.53,495.56,"5,465,019"
12/11/2013,495.86,496.61,487.98,488.45,"7,990,702"
12/12/2013,488.33,489.19,486.51,486.65,"7,470,891"
12/13/2013,486.79,488.37,485.38,485.78,"5,677,541"
12/16/2013,486.53,488.08,486.09,487.03,"6,336,002"
12/17/2013,486.73,487.1,483.58,484.17,"5,669,910"
12/18/2013,484.88,490.36,482.73,490.36,"7,835,321"
12/19/2013,489.21,492.26,488.87,491.45,"5,592,647"
12/20/2013,491.64,496.23,491.52,495.76,"22,331,479"
12/23/2013,496.84,498.25,496.22,496.72,"6,084,477"
12/24/2013,496.7,499.09,496.68,499.06,"2,246,715"
12/26/2013,499.68,500.73,498.36,500.16,"4,853,587"
12/27/2013,500.31,500.74,498.06,499.18,"3,273,415"
12/30/2013,499.4,502.23,499.4,501.62,"3,843,644"
12/31/2013,502.03,504.44,502.03,504.2,"5,278,840"
1/2/2014,503.3,503.3,494.34,495.7,"5,473,816"
1/3/2014,495.76,496.52,492.77,493.62,"5,049,389"
1/6/2014,494.41,496.28,491.1,491.88,"6,140,409"
1/7/2014,492.28,493.33,490.27,491.5,"6,683,891"
1/8/2014,491.03,491.03,487.69,488.78,"9,023,953"
1/9/2014,488.78,490.46,486.72,489.39,"7,299,231"
1/10/2014,490.05,490.64,486.85,489.56,"6,643,301"
1/13/2014,488.69,489.06,482.1,482.7,"7,872,412"
1/14/2014,483.87,487.49,483.87,487.17,"6,828,497"
1/15/2014,487.6,488.95,486.02,487.59,"7,439,854"
1/16/2014,487.14,487.3,484.58,485.28,"5,737,220"
1/17/2014,485.17,485.41,482.77,483.26,"14,331,790"
1/21/2014,484.33,484.99,479.1,480.97,"7,633,317"
1/22/2014,481.5,481.71,479.7,480.31,"6,897,480"
1/23/2014,479.03,479.03,471.49,472.8,"8,453,147"
1/24/2014,471.41,471.41,462.48,462.48,"9,095,614"
1/27/2014,462.49,465.37,460.44,462.25,"8,915,171"
1/28/2014,462.96,468.27,462.96,467.83,"7,638,418"
1/29/2014,466.13,467.67,463.29,463.89,"7,714,522"
1/30/2014,465.44,468.25,465.2,467.76,"5,744,279"
1/31/2014,466.31,466.35,460.01,461.14,"12,403,677"
2/3/2014,460.53,460.84,451.35,451.43,"11,413,374"
2/4/2014,452.54,454.43,450.63,452.49,"12,196,662"
2/5/2014,451.75,453.96,450.33,452.4,"8,948,011"
2/6/2014,452.41,456.02,452.23,455.93,"9,316,845"
2/7/2014,456.53,460.04,456.1,460,"8,812,860"
2/10/2014,459.85,461.03,456.7,461.03,"7,779,181"
2/11/2014,460.85,467.56,460.85,466.75,"8,962,016"
2/12/2014,467.01,467.17,463.27,464.5,"7,894,620"
2/13/2014,462.76,467.88,461.26,467.88,"6,751,945"
2/14/2014,467.53,471.3,466.99,471.23,"5,870,790"
2/18/2014,471.57,473.85,470.98,472.18,"6,471,105"
2/19/2014,471.66,473.53,468.05,468.33,"7,171,317"
2/20/2014,468.58,472.29,467.87,471.75,"6,857,322"
2/21/2014,471.93,473.61,470.46,472.37,"7,994,636"
2/24/2014,472.36,475.04,471.47,471.53,"8,283,699"
2/25/2014,471.61,472.38,469.52,470.92,"6,662,799"
2/26/2014,471.12,472.52,469.75,470.88,"6,573,326"
2/27/2014,470.72,473.96,469.6,473.94,"6,467,362"
2/28/2014,474.04,477.92,474.04,476.54,"9,673,178"
3/3/2014,475.09,475.09,470.22,472.46,"6,981,860"
3/4/2014,474.1,479.38,474.1,479.03,"10,518,996"
3/5/2014,478.83,480.14,477.54,480.12,"7,141,943"
3/6/2014,480.21,483.28,480.13,482.01,"7,186,205"
3/7/2014,483.6,484.23,480.56,482.45,"6,907,414"
3/10/2014,482.03,482.55,479.71,482.41,"5,883,344"
3/11/2014,483,483.51,479.46,480.22,"5,887,529"
3/12/2014,478.97,480.53,476.67,479.68,"7,512,235"
3/13/2014,480.33,480.67,475.45,476.37,"7,546,742"
3/14/2014,476.13,478.57,475.91,477.11,"7,440,159"
3/17/2014,478.31,480.76,478.31,480.19,"6,156,414"
3/18/2014,480.5,482.64,480.3,482.27,"6,406,493"
3/19/2014,482.34,482.76,476.81,478.25,"7,016,152"
3/20/2014,477.33,480.87,476.93,479.65,"9,559,783"
3/21/2014,479.89,484.34,479.86,482.27,"26,620,600"
3/24/2014,482.47,484.23,480.96,481.63,"7,521,322"
3/25/2014,482.85,484.25,481.11,482.35,"5,118,189"
3/26/2014,483.67,484.59,479.2,479.21,"7,097,076"
3/27/2014,479.25,479.79,476.62,477.8,"6,854,224"
3/28/2014,478.58,481.54,478.42,480.11,"6,253,013"
3/31/2014,481.21,486.86,481.21,486.76,"9,709,527"
4/1/2014,487.08,487.56,483.38,485.7,"7,181,422"
4/2/2014,485.7,487.7,485.43,486.37,"6,804,889"
4/3/2014,487.19,488.7,486.03,488.42,"7,328,824"
4/4/2014,489.89,491.97,485.48,485.55,"7,178,437"
4/7/2014,485.24,485.55,480.15,480.39,"8,491,615"
4/8/2014,480.11,481.85,479.39,480.68,"6,993,346"
4/9/2014,481.53,485.29,480.35,485.22,"7,456,601"
4/10/2014,485.13,487.18,479.82,479.82,"7,830,861"
4/11/2014,478.56,480.92,477.91,479.56,"10,921,211"
4/14/2014,482,482.74,478.32,481.13,"7,438,290"
4/15/2014,480.94,483.32,478.57,483.3,"7,189,735"
4/16/2014,485.12,487.83,485.12,487.53,"6,579,736"
4/17/2014,487.52,489.02,486.34,487.07,"9,018,204"
4/21/2014,487.08,487.12,485.08,485.92,"5,975,160"
4/22/2014,485.99,488.26,485.1,487.48,"7,177,487"
4/23/2014,487.57,490.34,487.39,489.46,"6,877,469"
4/24/2014,490.64,492.67,489.86,492.5,"7,223,304"
4/25/2014,492.02,492.03,488,488.98,"6,882,588"
4/28/2014,489.98,493.18,487.84,490.42,"9,224,134"
4/29/2014,491.02,494.66,491.02,493.68,"7,244,246"
4/30/2014,493.38,494.3,489.59,494.29,"10,144,833"
5/1/2014,494.35,497.64,493.35,497.01,"8,110,979"
5/2/2014,497.17,500.16,496.39,497.25,"7,185,657"
5/5/2014,496.23,497.4,492.77,496.63,"6,387,639"
5/6/2014,495.65,495.65,492.67,492.93,"7,500,053"
5/7/2014,494.29,498.79,494.29,498.79,"9,435,981"
5/8/2014,498.46,500.91,497.38,498.18,"7,586,333"
5/9/2014,497.96,498.75,495.81,498.7,"6,562,506"
5/12/2014,499.86,502.64,499.86,502.19,"7,442,454"
5/13/2014,502.4,503.49,501.48,503.02,"7,053,120"
5/14/2014,503.06,503.43,499.45,500.29,"7,705,991"
5/15/2014,498.96,498.96,494.51,496.4,"9,000,813"
5/16/2014,496.38,497.57,493.97,497.37,"7,775,726"
5/19/2014,496.68,499.49,496.09,499.29,"5,622,809"
5/20/2014,498.82,500.18,497,498.34,"6,559,102"
5/21/2014,499.12,501.4,498.92,500.47,"5,417,196"
5/22/2014,500.58,501.5,499.77,500.94,"5,266,579"
5/23/2014,500.9,502.24,499.74,501.05,"5,323,156"
5/27/2014,502.5,504.11,502.2,503.28,"5,444,575"
5/28/2014,503.37,503.46,501.31,502.44,"6,308,395"
5/29/2014,502.85,504.49,502.45,503.94,"4,922,699"
5/30/2014,503.67,504.38,502.44,502.93,"13,358,763"
6/2/2014,503.52,504.67,502.45,503.54,"6,023,109"
6/3/2014,502.62,502.62,500.25,501.95,"6,915,458"
6/4/2014,501.45,507.14,501.38,507.09,"7,579,573"
6/5/2014,507.55,509.11,506.11,509.11,"6,231,678"
6/6/2014,509.19,511.86,509.19,510.26,"6,088,486"
6/9/2014,510.32,511.57,509.57,510.23,"4,990,048"
6/10/2014,509.57,510.62,509.2,510.02,"4,644,709"
6/11/2014,509.13,509.63,507.38,507.88,"4,773,499"
6/12/2014,507.74,508.55,505.69,506.93,"5,656,113"
6/13/2014,507.16,508.61,506.62,507.79,"5,028,859"
6/16/2014,507.47,507.97,505.72,506.59,"5,641,633"
6/17/2014,506.41,510.44,504.95,509.93,"6,922,252"
6/18/2014,509.77,511.44,508.17,511.11,"5,718,646"
6/19/2014,511.49,512.16,509.99,512.05,"6,537,364"
6/20/2014,512.24,512.97,510.02,510.29,"18,479,759"
6/23/2014,510.53,512.5,509.2,510.23,"5,634,582"
6/24/2014,509.44,511.42,508.19,508.21,"5,753,197"
6/25/2014,507.65,508.39,506.88,507.69,"6,380,880"
6/26/2014,507.55,507.64,503.37,505.38,"5,147,914"
6/27/2014,504.88,506.6,504.27,505.42,"17,844,085"
6/30/2014,505.63,507.08,504.65,506.75,"9,958,028"
7/1/2014,507.94,512.13,507.94,510.72,"8,686,006"
7/2/2014,510.44,511.68,507.14,507.56,"6,313,299"
7/3/2014,508.33,509.76,508.29,509.52,"6,310,038"
7/7/2014,508.3,508.68,507.28,508.05,"7,835,397"
7/8/2014,507.6,507.82,505.37,506.14,"8,184,609"
7/9/2014,507.04,507.89,505.99,507.48,"6,464,602"
7/10/2014,505.1,505.26,501.78,504.72,"7,161,349"
7/11/2014,504.06,506.34,503.56,506.05,"6,431,491"
7/14/2014,507.69,510.52,507.69,508.07,"6,181,355"
7/15/2014,508.12,510.19,507.55,508.97,"6,915,905"
7/16/2014,509.58,510.18,506.93,507.55,"5,935,496"
7/17/2014,507.13,508.61,502.42,502.46,"6,547,799"
7/18/2014,502.69,505.72,502.13,505.72,"10,278,138"
7/21/2014,504.95,505.93,503.01,505.23,"5,485,810"
7/22/2014,505.01,505.01,500.39,501.35,"7,529,252"
7/23/2014,501.74,504.26,501.73,503.57,"5,646,635"
7/24/2014,503.79,504.76,502.66,504.08,"7,118,821"
7/25/2014,502.74,502.88,497.66,498.01,"6,935,467"
7/28/2014,497.33,497.54,494.89,497.18,"7,504,697"
7/29/2014,497.49,499.02,493.6,493.6,"7,802,689"
7/30/2014,494.1,495.39,490.5,490.97,"7,223,159"
7/31/2014,489.48,492.72,485.83,485.84,"11,042,667"
8/1/2014,485.56,488.48,484.86,486.93,"10,335,007"
8/4/2014,487.34,489.36,484.98,488.89,"9,530,922"
8/5/2014,488.53,490.05,485.9,486.84,"8,175,355"
8/6/2014,486.16,489.28,485.99,488.91,"6,561,391"
8/7/2014,489.78,490.72,486.99,487.47,"7,188,799"
8/8/2014,487.53,491.25,486.61,491.21,"7,175,896"
8/11/2014,491.91,493.66,491.19,492.37,"6,717,977"
8/12/2014,492.08,494.78,491.72,494.3,"6,293,474"
8/13/2014,495.7,497.43,494.85,497.25,"7,497,209"
8/14/2014,497.79,501.76,497.79,501.75,"6,216,157"
8/15/2014,502.47,504.68,498.84,502.04,"10,428,210"
8/18/2014,503.28,505.46,503.28,505.32,"6,938,356"
8/19/2014,505.68,506.14,505.06,505.3,"5,236,993"
8/20/2014,504.87,506.62,503.58,506.32,"5,078,561"
8/21/2014,506.38,510.22,505.95,509.87,"5,290,455"
8/22/2014,509.51,509.99,507.45,508.26,"5,342,269"
8/25/2014,509.8,512.39,509.15,511.64,"5,319,261"
8/26/2014,511.8,513.49,511.54,512.19,"4,147,183"
8/27/2014,512.21,513.68,511.63,513.44,"5,124,313"
8/28/2014,512.05,513.6,511.65,511.78,"4,619,452"
8/29/2014,512.32,514.11,510.95,513.9,"6,710,007"
9/2/2014,515.34,517.76,513.98,514.95,"6,503,451"
9/3/2014,515.97,516.85,512.93,513.43,"8,068,929"
9/4/2014,513.82,515.4,511.04,511.41,"6,158,439"
9/5/2014,511.12,511.8,509.3,511.59,"5,480,774"
9/8/2014,511.15,512.36,509.36,510.71,"4,675,117"
9/9/2014,510.46,510.46,506.57,507.11,"5,762,143"
9/10/2014,507.41,508.77,506.85,507.91,"5,474,135"
9/11/2014,506.44,508.14,505.83,507.68,"5,851,000"
9/12/2014,507.3,508.03,504.97,505.83,"7,223,294"
9/15/2014,505.74,509.81,505.68,508.53,"5,534,444"
9/16/2014,507.83,510.39,507.28,508.82,"5,838,242"
9/17/2014,508.84,511.15,508.66,509.58,"5,467,760"
9/18/2014,510.17,514.52,510.17,513.96,"4,784,236"
9/19/2014,514.19,515.28,511.34,511.93,"19,378,116"
9/22/2014,511.05,511.83,509.46,509.46,"5,316,911"
9/23/2014,508.86,509,504.12,504.12,"6,899,023"
9/24/2014,504.35,510.18,504.12,508.99,"5,849,921"
9/25/2014,508.2,508.2,503.77,503.97,"6,502,767"
9/26/2014,504.09,508.73,502.94,507.7,"4,778,927"
9/29/2014,505.69,506.7,503.4,505.17,"5,140,177"
9/30/2014,505.24,506.37,502.98,504.15,"7,516,573"
10/1/2014,504.22,504.63,500.01,500.58,"7,527,712"
10/2/2014,500.26,504.67,499.78,502.94,"5,811,142"
10/3/2014,504.04,510.7,504.04,510.03,"7,283,180"
10/6/2014,510.75,512.61,508.28,509.15,"5,433,161"
10/7/2014,508.03,508.68,503.59,503.6,"7,380,086"
10/8/2014,503.65,510.09,503.65,510.08,"7,737,870"
10/9/2014,509.76,510.77,502.76,502.76,"7,755,699"
10/10/2014,503.33,507.93,501.96,502.03,"7,047,104"
10/13/2014,502.16,504.91,498.23,498.35,"7,049,871"
10/14/2014,499.36,503.77,499.36,501.44,"6,905,769"
10/15/2014,500.24,500.24,487.43,495.36,"10,207,051"
10/16/2014,494.08,496.45,488.97,494.66,"9,036,358"
10/17/2014,495.6,502.65,495.6,501.73,"11,704,610"
10/20/2014,501.31,503.62,499.89,503.51,"6,639,036"
10/21/2014,504.42,512.29,504.42,512.28,"7,800,496"
10/22/2014,513.39,516.31,511.7,511.87,"7,460,503"
10/23/2014,512.99,515.8,512,512.55,"7,244,220"
10/24/2014,512.56,518.36,512.28,518.18,"6,596,946"
10/27/2014,517.88,522.65,517.26,522.14,"6,839,737"
10/28/2014,523.15,526.32,523.15,525.99,"6,886,732"
10/29/2014,526.14,527.66,522.01,524.49,"7,364,584"
10/30/2014,524.07,529.21,523.97,527.12,"6,893,040"
10/31/2014,528.57,532.64,528.57,532.32,"8,818,124"
11/3/2014,532.46,532.89,529.83,530.94,"6,231,965"
11/4/2014,530.9,534.76,530.9,533.91,"6,237,176"
11/5/2014,534.96,537.2,534.08,537.2,"5,588,283"
11/6/2014,537.17,538.34,535.51,538.09,"5,359,708"
11/7/2014,538.18,540.4,537.27,540.28,"6,262,940"
11/10/2014,540.53,542.77,540.37,542.15,"5,678,413"
11/11/2014,542.11,542.81,540.39,540.85,"4,018,465"
11/12/2014,540.1,541.79,538.92,541.59,"5,211,298"
11/13/2014,541.56,543.3,539.78,541.47,"7,044,102"
11/14/2014,541.34,542.83,539.25,539.88,"5,137,498"
11/17/2014,539.11,540.9,538.66,540.82,"5,150,509"
11/18/2014,540.9,544.01,540.28,541.99,"5,731,114"
11/19/2014,541.66,543.27,539.94,543.11,"5,842,335"
11/20/2014,541.73,545.41,540.74,544.81,"4,362,932"
11/21/2014,545.79,549.35,544.69,545.68,"8,733,629"
11/24/2014,546.84,548.19,545.87,548.19,"5,473,857"
11/25/2014,548.24,548.49,544.99,546.85,"6,734,299"
11/26/2014,546.99,548.53,546.19,548.46,"4,645,343"
11/28/2014,548.83,552.35,548.33,548.43,"3,430,953"
12/1/2014,547.89,548.18,546.34,546.4,"5,335,261"
12/2/2014,546.65,549.03,545.71,548.67,"6,061,547"
12/3/2014,548.57,551.2,547.59,550.64,"5,864,926"
12/4/2014,550.48,552.33,549.94,552.32,"5,935,611"
12/5/2014,552.76,555.37,551.84,553.28,"5,665,551"
12/8/2014,553.21,559.31,552.95,558.61,"6,743,883"
12/9/2014,557.27,557.27,551.92,553.79,"6,507,765"
12/10/2014,553.49,555.36,547.31,547.6,"7,891,435"
12/11/2014,548.42,553.96,548.42,549.64,"7,026,283"
12/12/2014,548.42,548.57,539.92,540.02,"7,217,088"
12/15/2014,540.85,544.2,533.46,536.85,"7,713,086"
12/16/2014,536.53,541.66,533.44,535,"8,440,441"
12/17/2014,535.53,541.82,533.64,541.65,"8,536,950"
12/18/2014,542.82,549.41,542.82,549.37,"8,186,352"
12/19/2014,549.37,552.65,549.11,551.26,"23,983,658"
12/22/2014,551.86,554.29,550.69,553.33,"6,122,374"
12/23/2014,554.35,559.29,554.35,557.51,"5,714,126"
12/24/2014,557.86,559.22,555.79,557.09,"3,100,783"
12/26/2014,557.56,559.45,557.35,557.6,"3,577,531"
12/29/2014,557.38,563.04,556.91,559.2,"3,955,693"
12/30/2014,558.82,560.88,557.13,559.44,"3,388,364"
12/31/2014,560.4,561.2,553.59,553.59,"5,515,464"
1/2/2015,553.65,557.02,548.28,551.4,"5,161,796"
1/5/2015,550.79,550.79,542.19,543.08,"7,209,045"
1/6/2015,543.05,545.55,537.3,538.75,"7,392,909"
1/7/2015,539.15,545.64,539.15,545.44,"6,244,657"
1/8/2015,545.75,555.62,545.75,555.16,"6,850,401"
1/9/2015,555.25,555.89,548.4,548.92,"6,784,069"
1/12/2015,548.99,550.03,543.18,544.56,"5,421,749"
1/13/2015,544.94,554.32,543.13,546.18,"7,066,818"
1/14/2015,546.18,546.18,534.47,539.18,"8,394,880"
1/15/2015,539.16,542.46,537.26,538.56,"6,879,725"
1/16/2015,538.5,547.26,538.22,547.05,"7,793,927"
1/20/2015,547.61,549.47,539.62,542.5,"6,764,946"
1/21/2015,542.35,544.45,538.6,541.67,"5,895,650"
1/22/2015,541.91,554.14,541.91,554.14,"6,977,288"
1/23/2015,554.16,554.18,549.44,549.7,"5,096,733"
1/26/2015,549.76,552.6,546.93,552.58,"6,703,971"
1/27/2015,551.79,552,547.41,549.08,"5,484,679"
1/28/2015,549.41,553.46,541.35,541.37,"8,324,961"
1/29/2015,541.55,545.08,538.09,544.49,"7,080,116"
1/30/2015,544.03,544.03,533.31,533.85,"14,110,408"
2/2/2015,533.89,541.26,530.08,541.05,"7,692,445"
2/3/2015,541.6,548.5,541.6,548.5,"8,301,400"
2/4/2015,548,553.41,547.25,550.81,"7,800,673"
2/5/2015,550.92,555.43,548.21,555.27,"6,830,739"
2/6/2015,555.54,557.64,552.11,553.56,"7,910,029"
2/9/2015,553.29,553.29,548.34,549.53,"6,523,013"
2/10/2015,550.45,552.95,549.76,551.38,"7,047,225"
2/11/2015,551.38,556.81,550.9,555.58,"6,335,457"
2/12/2015,556.07,559.48,556,559.46,"6,147,486"
2/13/2015,558.97,560.7,558.45,560.48,"5,830,029"
2/17/2015,560.57,563.09,559.85,560.68,"7,233,058"
2/18/2015,560.56,560.7,558.2,560.58,"6,348,567"
2/19/2015,560.51,561.44,558.63,560.79,"4,959,596"
2/20/2015,560.62,562.41,555.42,561.8,"7,695,448"
2/23/2015,561.71,561.71,556.94,558.24,"5,737,339"
2/24/2015,558.16,561.82,557.89,560.67,"5,996,444"
2/25/2015,560.72,561.15,557.82,558.38,"5,787,104"
2/26/2015,558.21,560.94,557.17,560.07,"5,817,124"
2/27/2015,560.08,560.67,557.54,557.63,"8,106,606"
3/2/2015,557.56,560.22,556.91,560.15,"6,429,456"
3/3/2015,559.87,559.87,556.11,558.48,"6,233,212"
3/4/2015,558.48,558.48,553.13,553.68,"9,154,305"
3/5/2015,553.7,556.37,553.38,556,"5,479,855"
3/6/2015,555.98,558.01,551.2,551.76,"7,624,194"
3/9/2015,551.87,555.69,551.59,554.78,"6,098,707"
3/10/2015,554.37,554.37,544.29,544.36,"7,489,913"
3/11/2015,544.41,549.75,544.41,549.12,"7,841,894"
3/12/2015,549.84,559.42,549.84,559.39,"6,225,661"
3/13/2015,559.34,559.34,552.56,555.07,"7,523,821"
3/16/2015,555.05,564.22,555.05,563.62,"6,303,562"
3/17/2015,562.98,563.78,559.42,562.89,"6,610,746"
3/18/2015,562.73,568.85,559.47,567.06,"7,920,868"
3/19/2015,566.76,567.06,562.61,564.4,"6,289,400"
3/20/2015,564.59,568.68,564.59,568.42,"20,864,129"
3/23/2015,568.32,572.07,568.32,568.58,"5,929,705"
3/24/2015,568.35,568.35,564.71,564.84,"6,822,681"
3/25/2015,564.87,565.33,558.71,558.71,"6,511,821"
3/26/2015,558.29,558.56,555.2,556.7,"6,313,597"
3/27/2015,556.49,557.29,554.62,556.61,"5,817,595"
3/30/2015,556.64,565.55,556.64,564.35,"6,008,601"
3/31/2015,564.09,564.09,558.73,561.08,"10,456,770"
4/1/2015,560.93,562.72,557.74,560.09,"7,379,954"
4/2/2015,560.1,562.91,559.63,561.7,"6,213,890"
4/6/2015,561.35,566.48,558.36,564.76,"7,063,763"
4/7/2015,564.85,566.31,561.43,561.5,"4,892,262"
4/8/2015,561.33,563.85,560.55,562.79,"5,912,243"
4/9/2015,562.7,564.75,560.96,563.77,"5,924,139"
4/10/2015,564,565,562.89,564.54,"6,224,915"
4/13/2015,564.49,567.51,564.14,565.93,"4,554,680"
4/14/2015,565.75,567.4,562.53,565.68,"6,085,275"
4/15/2015,566.17,569.29,566.17,566.68,"6,630,407"
4/16/2015,566.39,568.56,563.98,567.51,"5,180,215"
4/17/2015,566.93,566.93,556.47,558.24,"7,475,341"
4/20/2015,558.47,563.96,558.47,561.86,"5,796,462"
4/21/2015,561.84,562.31,552.82,553.44,"6,159,458"
4/22/2015,553.42,553.73,548.19,552.38,"7,320,736"
4/23/2015,552.21,556.29,551.31,554.82,"6,250,744"
4/24/2015,554.74,557.65,553.31,556.69,"5,779,231"
4/27/2015,556.81,558.82,551.76,552.38,"7,127,122"
4/28/2015,552.15,556.79,550.95,555.72,"13,935,288"
4/29/2015,554.85,554.85,550.29,551.52,"6,208,773"
4/30/2015,550.8,552.36,544.93,546.52,"16,484,912"
5/1/2015,547.42,550.46,547.31,549.84,"6,095,836"
5/4/2015,549.84,551.41,549.62,551.13,"6,717,302"
5/5/2015,550.99,552.27,548.47,548.94,"5,908,196"
5/6/2015,549.09,549.56,543.49,546.27,"7,347,130"
5/7/2015,546.19,551.44,545.37,550.43,"6,856,292"
5/8/2015,551.04,554.89,551.04,553.47,"6,752,306"
5/11/2015,553.4,553.4,549.8,551.24,"7,403,705"
5/12/2015,550.82,550.82,546.3,548.45,"7,799,157"
5/13/2015,548.59,550.22,547.82,548.6,"6,595,288"
5/14/2015,548.68,554,548.68,554,"6,244,138"
5/15/2015,553.99,554.93,551.78,552.77,"7,453,509"
5/18/2015,552.67,557.2,552.67,556.65,"5,775,636"
5/19/2015,556.76,559.11,556.66,558.39,"5,960,042"
5/20/2015,558.74,560.01,556.97,559.27,"6,414,423"
5/21/2015,558.78,559.16,556.36,556.49,"6,190,538"
5/22/2015,556.35,557.09,554.36,554.54,"6,092,826"
5/26/2015,553.93,553.93,548.88,549.5,"8,579,318"
5/27/2015,549.64,552.81,549.38,552.34,"5,538,720"
5/28/2015,552.32,553.09,549.92,552.91,"5,809,701"
5/29/2015,552.95,553.06,549.1,549.39,"15,768,191"
6/1/2015,549.53,552.24,548.33,548.84,"6,393,955"
6/2/2015,548.54,550.53,547.03,549.44,"6,808,475"
6/3/2015,549.8,553.62,549.31,553.45,"6,667,281"
6/4/2015,552.85,552.85,547.57,547.91,"6,150,874"
6/5/2015,548.43,550.95,544.97,545.33,"6,777,605"
6/8/2015,545.28,546.12,540.17,540.19,"6,854,851"
6/9/2015,540.1,541.85,538.56,539.84,"7,293,577"
6/10/2015,540.75,553.4,540.75,552.6,"9,959,784"
6/11/2015,552.85,557.98,552.85,557.71,"7,984,169"
6/12/2015,557.5,557.5,553.84,555.61,"6,330,528"
6/15/2015,555.43,555.43,550,553.18,"7,597,381"
6/16/2015,552.93,559.17,552.12,558.05,"6,538,356"
6/17/2015,558.46,560.39,556.48,558.68,"6,667,804"
6/18/2015,559.34,565.73,559.34,565.2,"7,867,502"
6/19/2015,565.23,565.27,558.64,558.72,"19,973,432"
6/22/2015,559.05,562.32,559.05,560.64,"6,922,177"
6/23/2015,561.06,562.94,559.55,561.65,"6,945,244"
6/24/2015,561.57,561.57,556.18,556.21,"7,149,614"
6/25/2015,556.28,556.83,550.71,550.71,"9,594,250"
6/26/2015,550.71,555.04,550.71,553.47,"15,706,634"
6/29/2015,553.42,553.42,542.51,542.58,"9,916,798"
6/30/2015,543.34,548.66,543.34,544.89,"12,482,319"
7/1/2015,546.7,576.53,546.7,566.06,"14,930,790"
7/2/2015,566.08,570.3,564.67,566.47,"9,302,352"
7/6/2015,566.13,567.31,562.09,567.16,"9,503,590"
7/7/2015,567.13,572.1,563.63,571.96,"9,965,827"
7/8/2015,571.64,571.64,564.64,565.54,"5,174,633"
7/9/2015,566.36,571.72,566.36,568.77,"8,869,206"
7/10/2015,569.28,575.18,569.28,574.54,"7,802,226"
7/13/2015,574.6,578.85,574.6,577.52,"8,035,884"
7/14/2015,577.51,579.17,576.43,578.5,"6,769,362"
7/15/2015,578.51,579.51,576.71,578.99,"7,932,820"
7/16/2015,579.24,581.83,579.24,581,"8,424,100"
7/17/2015,580.97,581.12,579.38,580.81,"8,393,349"
7/20/2015,580.45,581.39,578.96,579.41,"7,259,683"
